Gene name	UniProtKB Gene Name symbol	UniProtKB/Swiss-Prot ID
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
EDARADD	EDARADD	Q8WWZ3
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
EDARADD	EDARADD	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
IFNL4	IFNL4	
IFNL4	IFNL4	
IFNL4	IFNL4	
IFNL4	IFNL4	
METTL25	METTL25	Q8N6Q8
METTL25	METTL25	Q8N6Q8
METTL25	METTL25	Q8N6Q8
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
METTL25	METTL25	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	P55789
GFER	GFER	P55789
GFER	GFER	P55789
GFER	GFER	P55789
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
GFER	GFER	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	P20823
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
HNF1A	HNF1A	
CCL2	CCL2	
CCL2	CCL2	
CCL2	CCL2	P13500
CCL2	CCL2	P13500
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	P55290
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
CDH13	CDH13	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	Q9UQ90
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
SPG7	SPG7	
